state_abbr,latitude,longitude,enrollment
MI,46.479632,-84.346643,498
MI,46.489700,-84.359600,195
MI,46.477927,-84.343619,688
MI,46.422486,-84.355887,71
MI,42.124837,-85.629391,583
MI,42.123303,-85.629239,502
MI,43.619700,-86.362100,346
MI,43.618000,-86.358800,264
MI,43.621933,-86.359868,433
MI,43.590861,-84.646734,69
MI,43.522363,-84.689696,544
MI,43.521663,-84.690554,519
MI,43.525532,-84.855308,224
MI,43.521274,-84.688063,390
MI,42.037600,-86.397000,70
MI,42.458400,-82.919800,345
MI,42.456000,-82.894900,305
MI,42.460000,-82.908500,309
MI,42.465600,-82.902000,426
MI,42.460200,-83.694900,469
MI,42.509400,-83.661300,518
MI,42.446600,-83.658900,898
MI,42.467600,-83.583700,570
MI,42.465000,-83.565800,1174
MI,42.509500,-83.613600,427
MI,42.403200,-83.578300,371
MI,42.452200,-83.644400,450
MI,42.473100,-83.650300,1245
MI,42.463400,-83.656700,483
MI,42.447200,-83.652500,1049
MI,42.446611,-83.658906,1
MI,42.477408,-83.620788,576
MI,42.359800,-83.283400,280
MI,42.367800,-83.288100,341
MI,42.386900,-83.300800,297
MI,42.365700,-83.292300,577
MI,42.383700,-83.301400,806
MI,42.360800,-83.303300,248
MI,42.384021,-83.299580,204
MI,42.421400,-86.260700,377
MI,42.424800,-86.256900,255
MI,42.391400,-86.273300,251
MI,42.374300,-86.248000,300
MI,42.391400,-86.270300,588
MI,42.410500,-86.244400,44
MI,42.492763,-83.263372,527
MI,42.458500,-83.292200,354
MI,42.500196,-83.235278,312
MI,42.477503,-83.232178,355
MI,42.495400,-83.238600,162
MI,42.500196,-83.235278,274
MI,42.489500,-83.243100,452
MI,42.481872,-83.210475,544
MI,42.500196,-83.235278,338
MI,42.465518,-83.210450,46
MI,42.469739,-83.261929,1049
MI,42.187497,-83.209731,359
MI,42.191012,-83.195191,462
MI,42.211035,-83.191154,353
MI,42.192513,-83.194344,663
MI,42.200430,-83.199065,308
MI,42.190652,-83.211784,1052
MI,42.216015,-83.200755,327
MI,42.225366,-83.223687,218
MI,43.150470,-85.717581,778
MI,43.150599,-85.704046,503
MI,43.148100,-85.713600,555
MI,43.148528,-85.702625,517
MI,43.071561,-86.190265,345
MI,43.072189,-86.190250,330
MI,43.059840,-86.152245,13
MI,43.073539,-86.188872,409
MI,43.060240,-86.146691,379
MI,43.062305,-86.152073,795
MI,42.377654,-84.704914,437
MI,42.377400,-84.703400,273
MI,42.377396,-84.708919,222
MI,43.297989,-84.151423,317
MI,43.298100,-84.153700,315
MI,43.297305,-84.153108,60
MI,42.539500,-82.875500,124
MI,42.507200,-82.896600,534
MI,42.522100,-82.880900,914
MI,42.531600,-82.893000,466
MI,42.521100,-82.894100,471
MI,42.529600,-82.877300,710
MI,42.991605,-84.543489,38
MI,43.097078,-84.512773,114
MI,43.011200,-84.564500,320
MI,42.987800,-84.570000,584
MI,42.988600,-84.559600,313
MI,42.991067,-84.566178,790
MI,42.899600,-84.640300,299
MI,42.066500,-86.503200,410
MI,42.044400,-86.445400,462
MI,42.093500,-86.478800,423
MI,42.088800,-86.492100,933
MI,42.049900,-86.473700,690
MI,43.417000,-84.606300,206
MI,43.409800,-84.605500,244
MI,43.400000,-84.610300,215
MI,43.412700,-84.601900,217
MI,46.081300,-88.633900,407
MI,46.082100,-88.632800,353
MI,44.010871,-83.961140,654
MI,44.014263,-83.954874,660
MI,44.033800,-84.026700,168
MI,47.153623,-88.721211,183
MI,45.417639,-87.610608,380
MI,42.451000,-84.188500,331
MI,42.450801,-84.186455,256
MI,42.456300,-84.181900,481
MI,41.793100,-85.400000,642
MI,41.812206,-85.402004,634
MI,41.796447,-85.411926,162
MI,41.797500,-85.400200,882
MI,41.811000,-85.410800,292
MI,41.794500,-85.426400,148
MI,41.905100,-83.702100,251
MI,41.899900,-83.709300,312
MI,44.970010,-85.656601,125
MI,44.971148,-85.655500,214
MI,44.971148,-85.655500,149
MI,43.407700,-84.050000,447
MI,43.410600,-84.078500,29
MI,43.412100,-84.083700,408
MI,43.411700,-84.085500,390
MI,43.410600,-84.078500,504
MI,42.951654,-83.838823,93
MI,42.869400,-83.911700,93
MI,42.957000,-83.774200,435
MI,42.951654,-83.838823,758
MI,42.955847,-83.843047,996
MI,42.950800,-83.851800,354
MI,42.978400,-83.809200,420
MI,42.994300,-83.869500,334
MI,44.279206,-83.534432,351
MI,44.279206,-83.534432,340
MI,44.276200,-83.534500,433
MI,42.247700,-83.238100,317
MI,42.244500,-83.258400,492
MI,42.231600,-83.296300,310
MI,42.231800,-83.248700,375
MI,42.231600,-83.247400,641
MI,42.260000,-83.304900,515
MI,42.259700,-83.238900,322
MI,42.219000,-83.257100,341
MI,42.186400,-83.298100,315
MI,42.224304,-83.286247,1371
MI,42.224304,-83.286247,325
MI,41.949200,-83.968400,330
MI,41.996900,-83.953900,360
MI,42.012021,-83.958318,736
MI,42.012021,-83.958318,61
MI,42.007968,-83.941480,900
MI,42.090000,-84.989400,193
MI,42.710100,-85.473600,506
MI,42.709500,-85.487800,982
MI,42.712632,-85.479268,398
MI,42.709000,-85.494000,693
MI,42.706500,-85.487700,484
MI,41.940900,-85.642500,296
MI,41.950700,-85.633700,293
MI,41.949400,-85.616300,632
MI,41.929800,-85.712600,186
MI,42.015800,-85.636700,262
MI,41.952400,-85.617600,476
MI,44.710700,-85.553000,829
MI,44.747400,-85.685700,1384
MI,44.742386,-85.558757,171
MI,44.745020,-85.646384,331
MI,44.760000,-85.626600,510
MI,44.712500,-85.555000,333
MI,44.768281,-85.584281,475
MI,44.748500,-85.727600,364
MI,44.742500,-85.653100,1081
MI,44.767800,-85.589000,1326
MI,44.749900,-85.599800,245
MI,44.771500,-85.644700,429
MI,44.696000,-85.694400,286
MI,44.701400,-85.507800,215
MI,44.710355,-85.775614,365
MI,44.662600,-85.675000,202
MI,42.149300,-83.198900,617
MI,42.132800,-83.207500,541
MI,42.142700,-83.199900,846
MI,42.133600,-83.217600,578
MI,43.368000,-85.509600,381
MI,43.369289,-85.513808,780
MI,43.370709,-85.509857,473
MI,42.562460,-83.117261,188
MI,42.568578,-83.121682,23
MI,42.604765,-83.153738,98
MI,42.568025,-83.120351,629
MI,42.583700,-83.139700,400
MI,42.556000,-83.135700,411
MI,42.600500,-83.176500,460
MI,42.587200,-83.179100,2032
MI,42.606400,-83.122044,395
MI,42.586678,-83.095571,363
MI,42.603300,-83.145800,599
MI,42.572100,-83.139300,406
MI,42.567800,-83.193300,423
MI,42.585600,-83.120200,395
MI,42.601079,-83.147458,348
MI,42.589387,-83.105670,865
MI,42.570500,-83.178500,839
MI,42.582600,-83.111600,1468
MI,42.598500,-83.099000,413
MI,42.570400,-83.181500,441
MI,42.573200,-83.105400,400
MI,43.708477,-82.937968,308
MI,43.708477,-82.937968,305
MI,42.060100,-85.142500,245
MI,42.062300,-85.142800,305
MI,42.071200,-85.144100,359
MI,43.695297,-83.461312,366
MI,43.692318,-83.463550,250
MI,42.698100,-82.974900,406
MI,42.712500,-82.985000,716
MI,42.703176,-82.998135,787
MI,42.596600,-83.070400,490
MI,42.613600,-83.016800,420
MI,42.592500,-83.024200,597
MI,42.629500,-83.036500,589
MI,42.629500,-83.023100,422
MI,42.601500,-83.003100,429
MI,42.689900,-83.052800,563
MI,42.589100,-83.078200,716
MI,42.584400,-83.020200,445
MI,42.673400,-83.028100,1073
MI,42.608900,-83.004600,368
MI,42.609000,-83.003000,742
MI,42.685000,-83.067300,495
MI,42.641700,-83.040400,1391
MI,42.630700,-83.058300,522
MI,42.641600,-83.038800,570
MI,42.586600,-83.012900,1881
MI,42.675200,-83.046600,525
MI,42.562718,-82.996957,426
MI,42.580000,-83.015400,1061
MI,42.688500,-83.026100,586
MI,42.696300,-83.048200,1625
MI,42.677600,-83.089800,534
MI,42.569100,-83.006400,535
MI,42.577782,-82.998406,512
MI,42.693900,-83.050100,1084
MI,42.603200,-82.983500,509
MI,42.602300,-82.993800,571
MI,42.604500,-83.011900,1663
MI,42.583300,-83.080000,602
MI,42.647700,-82.964800,711
MI,42.576000,-83.021300,332
MI,42.594290,-83.033191,245
MI,42.196700,-83.481700,575
MI,42.202286,-83.493914,1669
MI,42.206400,-83.472900,358
MI,42.212300,-83.548900,313
MI,42.225488,-83.501653,561
MI,42.236200,-83.453100,388
MI,42.199200,-83.461600,342
MI,45.144200,-84.654000,72
MI,42.189000,-84.387400,316
MI,42.200419,-84.391461,258
MI,42.200419,-84.391461,55
MI,42.462300,-83.020800,489
MI,42.459600,-83.020300,408
MI,42.484100,-82.997600,360
MI,42.457100,-82.990600,327
MI,42.458000,-83.020000,378
MI,42.467680,-83.018171,64
MI,43.370898,-83.562231,15
MI,43.379795,-83.588155,366
MI,43.376173,-83.585421,427
MI,43.807100,-82.881600,27
MI,43.396793,-84.907560,307
MI,43.396793,-84.907560,247
MI,43.396793,-84.907560,282
MI,42.118600,-85.527700,601
MI,42.146700,-85.475300,265
MI,42.123400,-85.540700,465
MI,42.191700,-85.516600,379
MI,42.115200,-85.525800,724
MI,42.117063,-85.530385,126
MI,46.477719,-89.936855,236
MI,41.732800,-84.419800,205
MI,43.714484,-86.122110,198
MI,43.716003,-86.121373,50
MI,42.508000,-83.455500,518
MI,42.554700,-83.431800,641
MI,42.547900,-83.542300,597
MI,42.609400,-83.498900,1383
MI,42.593400,-83.452100,888
MI,42.594200,-83.487200,534
MI,42.548600,-83.469100,337
MI,42.634600,-83.467400,467
MI,42.566200,-83.501600,311
MI,42.594900,-83.433500,542
MI,42.571300,-83.463300,392
MI,42.527600,-83.508300,620
MI,42.568200,-83.473000,1182
MI,42.532200,-83.493700,301
MI,42.527200,-83.537300,438
MI,42.530300,-83.514800,1033
MI,42.542100,-83.513000,496
MI,42.520400,-83.469000,499
MI,42.564500,-83.413400,461
MI,42.552114,-83.056868,103
MI,42.506997,-83.073872,1335
MI,42.516192,-83.009663,1250
MI,42.513392,-83.013454,598
MI,42.524910,-83.058896,496
MI,42.543081,-82.983216,458
MI,42.533318,-82.979870,496
MI,42.517520,-83.075619,619
MI,42.485883,-83.074851,494
MI,42.555676,-83.094056,391
MI,42.525922,-83.003794,481
MI,42.528024,-83.003891,679
MI,42.497356,-83.073254,665
MI,42.555370,-83.070853,703
MI,42.556400,-83.019219,362
MI,42.539960,-83.060184,498
MI,42.553776,-82.997148,1262
MI,42.550446,-83.021207,638
MI,42.568725,-83.082700,341
MI,42.569764,-83.066139,408
MI,42.495200,-83.059021,61
MI,42.504600,-82.991100,75
MI,42.506300,-82.990300,741
MI,42.500700,-83.002300,512
MI,42.503500,-82.980200,347
MI,42.513200,-82.977200,353
MI,42.499400,-82.976100,963
MI,42.646387,-83.356668,120
MI,42.642000,-83.339800,392
MI,42.644300,-83.445100,278
MI,42.674400,-83.390000,733
MI,42.626900,-83.391600,308
MI,42.659553,-83.336451,56
MI,42.656300,-83.391700,291
MI,42.689300,-83.414800,398
MI,42.688578,-83.364564,731
MI,42.702000,-83.391200,45
MI,42.667500,-83.372600,377
MI,42.680300,-83.391700,909
MI,42.645400,-83.416100,298
MI,42.640100,-83.392900,278
MI,42.656500,-83.349100,963
MI,42.646403,-83.356525,27
MI,42.691290,-83.364381,437
MI,46.269400,-89.177300,130
MI,42.187638,-86.250851,309
MI,42.197365,-86.261219,312
MI,42.187638,-86.250851,360
MI,42.182990,-86.265689,335
MI,42.187638,-86.250851,90
MI,42.732800,-84.591100,429
MI,42.734500,-84.610900,184
MI,42.732244,-84.621661,987
MI,42.733000,-84.626500,392
MI,42.752800,-84.623600,379
MI,42.728400,-84.623200,451
MI,42.668200,-85.626400,611
MI,42.670600,-85.648700,280
MI,42.721900,-85.721300,311
MI,42.674600,-85.636400,256
MI,42.671300,-85.631700,800
MI,42.672600,-85.645400,413
MI,42.671500,-85.631600,37
MI,42.668100,-84.173000,186
MI,42.668300,-84.170200,153
MI,42.668300,-84.170200,107
MI,46.047509,-87.474427,8
MI,42.609400,-83.389500,331
MI,42.558000,-83.370100,534
MI,42.556300,-83.354000,476
MI,42.566240,-83.357913,1434
MI,42.549955,-83.363897,1008
MI,42.588100,-83.399600,556
MI,42.492900,-83.370500,179
MI,42.534320,-83.358921,21
MI,42.537850,-83.407181,1
MI,42.566240,-83.357913,61
MI,44.280400,-84.233800,580
MI,44.306700,-84.127400,592
MI,44.280800,-84.233000,569
MI,44.418895,-84.122237,103
MI,42.836200,-86.200000,440
MI,42.828200,-86.155800,426
MI,42.828600,-86.118900,903
MI,42.803800,-86.197700,293
MI,42.855700,-86.078100,267
MI,42.891600,-86.157000,145
MI,42.803700,-86.163700,466
MI,42.835700,-86.153000,2187
MI,42.815400,-86.138800,431
MI,42.831800,-86.126200,632
MI,42.833100,-86.121700,418
MI,42.831860,-86.155484,81
MI,42.804224,-86.123802,40
MI,42.254300,-84.597100,408
MI,42.215600,-84.529900,409
MI,42.204900,-84.550200,371
MI,42.244916,-84.540251,809
MI,42.244916,-84.540251,594
MI,42.252000,-84.466300,97
MI,43.073300,-83.742400,154
MI,43.059185,-83.752171,304
MI,43.073200,-83.742400,397
MI,43.057800,-83.751700,199
MI,43.051689,-83.741441,131
MI,43.550973,-85.786427,211
MI,43.555400,-85.788100,423
MI,43.550973,-85.786427,274
MI,41.803000,-85.637100,363
MI,41.796100,-85.637700,366
MI,46.610700,-85.039493,42
MI,41.767841,-83.703409,262
MI,41.766219,-83.703957,380
MI,41.767841,-83.703409,188
MI,43.394700,-86.344700,432
MI,43.339794,-86.286441,129
MI,43.405000,-86.342300,431
MI,43.404700,-86.339500,424
MI,43.386600,-86.318800,597
MI,42.421264,-83.783966,401
MI,42.390200,-83.771400,271
MI,44.227883,-83.879217,347
MI,44.228544,-83.882779,260
MI,42.691400,-84.274400,428
MI,42.696700,-84.275400,440
MI,42.692100,-84.276000,387
MI,42.699700,-84.276200,609
MI,45.271000,-84.610000,123
MI,45.271900,-84.605900,126
MI,42.126700,-83.244600,811
MI,42.140900,-83.250400,379
MI,42.148900,-83.219600,373
MI,42.122385,-83.272279,1629
MI,42.170400,-83.253600,385
MI,42.129300,-83.245100,379
MI,42.131500,-83.288200,392
MI,42.158100,-83.301300,872
MI,42.122385,-83.272279,76
MI,42.223100,-83.163500,140
MI,42.187795,-83.174134,132
MI,42.206800,-83.154100,418
MI,42.217500,-83.170100,473
MI,42.191700,-83.170800,349
MI,42.200900,-83.158300,1236
MI,42.206500,-83.169900,379
MI,42.220100,-83.170100,869
MI,42.187714,-83.174690,153
MI,42.901500,-85.713000,290
MI,42.905000,-85.698600,579
MI,42.917062,-85.718737,584
MI,42.924100,-85.717100,296
MI,42.909400,-85.699200,1273
MI,42.891200,-85.700300,277
MI,42.895000,-85.711100,468
MI,43.125365,-82.806216,6
MI,43.059275,-82.689541,243
MI,42.994723,-82.764139,211
MI,43.126874,-82.805965,329
MI,43.125365,-82.806216,509
MI,43.126351,-82.803337,425
MI,42.252210,-83.570611,456
MI,42.254615,-83.587554,191
MI,42.225200,-83.588400,271
MI,42.244700,-83.639300,357
MI,42.232800,-83.620100,271
MI,42.257400,-83.562600,233
MI,42.243812,-83.645861,459
MI,42.241256,-83.637602,249
MI,42.243812,-83.645861,108
MI,42.248560,-83.601939,416
MI,42.234302,-83.590475,175
MI,42.234302,-83.590475,74
MI,42.789700,-86.009000,361
MI,42.811600,-86.010700,771
MI,42.830900,-86.026300,975
MI,42.830945,-86.026681,82
MI,42.842600,-86.033700,455
MI,42.808100,-86.016600,361
MI,42.809300,-86.041400,512
MI,42.820300,-86.025100,261
MI,42.820400,-86.027300,577
MI,42.828400,-86.021800,935
MI,42.820300,-86.025000,144
MI,42.785100,-85.966800,343
MI,44.269015,-85.380528,89
MI,42.527100,-85.858100,92
MI,45.087814,-83.452312,45
MI,42.661375,-85.295233,56
MI,41.954702,-86.304762,10
MI,42.044285,-86.462355,128
MI,41.951437,-86.348691,124
MI,41.953200,-85.019700,248
MI,42.321420,-85.133848,204
MI,42.283684,-84.937214,9
MI,41.902802,-86.088818,64
MI,41.991636,-86.108048,44
MI,45.330038,-85.239771,99
MI,45.376166,-84.953138,22
MI,45.461775,-84.611899,65
MI,46.275368,-84.446069,56
MI,46.498580,-84.350100,6
MI,43.963136,-84.765365,47
MI,42.954665,-84.541894,42
MI,45.796517,-87.104638,74
MI,45.804848,-88.086498,58
MI,42.581439,-84.801942,32
MI,42.581439,-84.801942,55
MI,43.054600,-83.801000,137
MI,42.958662,-83.711269,342
MI,42.955933,-83.721582,106
MI,42.956789,-83.721155,19
MI,42.983718,-83.775899,39
MI,46.591900,-89.573000,52
MI,44.751411,-85.644721,64
MI,44.745900,-85.563900,67
MI,44.749753,-85.599750,75
MI,44.761900,-85.594700,70
MI,43.391136,-84.655339,173
MI,41.947204,-84.657980,45
MI,43.802745,-83.040109,34
MI,43.616512,-83.800470,11
MI,43.592657,-83.835684,44
MI,43.619220,-83.933796,92
MI,47.130900,-88.610200,77
MI,42.699100,-84.508600,113
MI,42.599219,-84.450482,88
MI,42.439893,-84.544708,11
MI,42.599427,-84.446418,24
MI,42.696522,-84.573581,41
MI,42.726163,-84.470768,4
MI,42.754057,-84.495687,11
MI,42.599427,-84.446418,13
MI,42.732244,-84.621661,9
MI,42.734853,-84.517182,12
MI,42.553410,-84.307368,4
MI,42.955235,-85.090568,107
MI,44.268539,-83.527019,49
MI,42.290000,-84.409600,191
MI,42.262900,-84.387500,22
MI,42.233747,-84.429657,240
MI,42.278300,-85.541000,30
MI,42.303831,-85.561606,51
MI,42.303537,-85.646696,126
MI,42.232200,-85.571300,222
MI,42.993362,-85.599120,43
MI,42.978386,-85.558743,99
MI,42.981013,-85.722884,32
MI,42.967714,-85.633541,188
MI,42.871261,-85.715416,85
MI,42.979573,-85.556646,77
MI,43.042185,-85.623323,61
MI,43.053300,-83.164900,43
MI,43.030325,-83.322366,7
MI,41.949700,-83.966500,105
MI,41.876930,-84.068269,21
MI,41.917018,-84.023450,46
MI,42.610939,-83.952738,55
MI,42.612392,-83.952376,76
MI,42.529500,-83.002100,66
MI,42.548400,-83.011600,55
MI,42.641000,-82.914700,204
MI,42.606500,-82.922200,134
MI,42.486100,-82.997500,190
MI,42.574400,-82.872600,81
MI,42.555400,-83.005500,317
MI,44.270840,-86.287708,46
MI,46.548900,-87.388100,38
MI,43.956293,-86.332822,117
MI,43.693080,-85.462394,121
MI,43.918997,-85.257100,16
MI,45.136402,-87.615265,6
MI,43.633100,-84.227400,158
MI,41.923900,-83.467000,119
MI,41.932600,-83.459700,16
MI,41.922913,-83.466315,38
MI,41.923900,-83.467000,320
MI,43.191400,-85.235800,74
MI,43.191458,-85.235776,50
MI,43.254000,-85.100100,67
MI,43.293052,-85.092473,17
MI,43.240700,-86.220900,127
MI,43.241148,-86.218977,21
MI,43.469389,-85.914260,26
MI,42.603462,-83.226043,1370
MI,42.650500,-83.331600,298
MI,42.953400,-86.021900,87
MI,42.887900,-86.119200,23
MI,42.818558,-86.087008,118
MI,44.494500,-84.662200,34
MI,43.369078,-83.902608,158
MI,43.457640,-84.050881,20
MI,43.422366,-84.057203,3
MI,43.464041,-83.966489,87
MI,43.559350,-83.985895,200
MI,42.919009,-82.504345,132
MI,42.952194,-82.480491,2
MI,41.890350,-85.504210,64
MI,43.422500,-82.824828,55
MI,42.964151,-84.198164,159
MI,43.506137,-83.391446,96
MI,42.211901,-86.049842,70
MI,42.227428,-85.902258,53
MI,42.304930,-86.112288,33
MI,42.231409,-83.734064,20
MI,42.261633,-83.796273,51
MI,42.261633,-83.796273,87
MI,42.261633,-83.796273,13
MI,42.254204,-83.678600,16
MI,42.247498,-83.624162,454
MI,42.241256,-83.637602,493
MI,42.240688,-83.616467,386
MI,42.261633,-83.796273,4
MI,43.233846,-86.229887,141
MI,42.201997,-83.672861,81
MI,42.327967,-83.154006,109
MI,42.390329,-82.982039,107
MI,42.942582,-85.642659,152
MI,42.562413,-82.891267,60
MI,42.226368,-83.644879,132
MI,44.774700,-85.392900,233
MN,47.518553,-92.594917,354
MN,47.518553,-92.594917,283
MN,43.733990,-93.735299,420
MN,43.733990,-93.735299,343
MN,43.918240,-93.956238,502
MN,43.918240,-93.956238,424
MN,43.918240,-93.956238,20
MN,43.697062,-92.388267,306
MN,43.697062,-92.388267,218
MN,47.707918,-91.951335,95
MN,47.707918,-91.951335,114
MN,47.403799,-92.708940,297
MN,47.403799,-92.708940,273
MN,47.806835,-92.273139,95
MN,47.887636,-92.774013,234
MN,47.887636,-92.774013,245
MN,46.965820,-92.545994,303
MN,46.965820,-92.545994,258
MN,44.224706,-93.443002,115
MN,44.224706,-93.443002,105
MN,44.217341,-93.562391,264
MN,44.217341,-93.562391,232
MN,46.420591,-95.131745,101
MN,46.420591,-95.131745,11
MN,46.420591,-95.131745,64
MN,46.420591,-95.131745,15
MN,46.420591,-95.131745,9
MN,45.507980,-92.967283,29
MN,45.390888,-92.828068,8
MN,45.816382,-92.971431,19
MN,46.016096,-92.939777,19
MN,45.390888,-92.828068,10
MN,45.901839,-95.364999,22
MN,45.390888,-92.828068,742
MN,45.359137,-92.883133,347
MN,45.374430,-92.843695,1053
MN,45.407196,-92.655810,329
MN,45.376668,-92.902950,804
MN,45.359137,-92.883133,41
MN,45.374430,-92.843695,1
MN,45.624899,-95.455288,424
MN,45.624899,-95.455288,295
MN,45.646144,-95.383719,317
MN,45.646144,-95.383719,32
MN,45.612559,-95.535951,44
MN,45.624899,-95.455288,212
MN,46.440489,-95.142576,450
MN,46.443006,-95.147628,470
MN,46.443006,-95.147628,159
MN,44.743566,-94.718852,186
MN,44.743566,-94.718852,245
MN,44.737342,-94.616586,20
MN,48.194421,-96.765330,316
MN,48.194275,-96.767447,273
MN,44.868045,-93.310844,48
MN,45.053694,-93.386604,37
MN,44.863760,-93.336605,15
MN,44.980281,-93.429945,10
MN,45.125302,-93.354233,33
MN,44.934131,-93.412419,35
MN,45.126007,-93.352158,28
