state,state_abbr,nces_school_id,school_name,district_name,county,latitude,longitude,enrollment,start_time,start_time_raw,school_level,inclusion_status
Washington,WA,1646,Hollingsworth Academy,Evergreen School District (Clark),Clark,45.718038,-122.662458,103,07:55,,Other/Mixed,included
Washington,WA,2367,River View High School,Finley School District,Benton,46.155112,-119.037396,327,07:55,,High,included
Washington,WA,4031,Finley Middle School,Finley School District,Benton,46.154859,-119.035170,204,07:55,,Middle,included
Washington,WA,2270,Puget Sound Skills Center,Highline School District,King,47.441073,-122.322929,,07:55,,Other/Mixed,no_enrollment
Washington,WA,1706,International Community School,Lake Washington School District,King,47.663872,-122.191598,421,07:55,,Other/Mixed,included
Washington,WA,2831,Monticello Middle School,Longview School District,Cowlitz,46.138479,-122.958174,528,07:55,,Middle,included
Washington,WA,5312,Discovery High School,Longview School District,Cowlitz,46.139297,-122.957172,62,07:55,,High,included
Washington,WA,2416,R A Long High School,Longview School District,Cowlitz,46.140485,-122.955843,943,07:55,,High,included
Washington,WA,3151,Mark Morris High School,Longview School District,Cowlitz,46.144613,-122.936656,927,07:55,,High,included
Washington,WA,3968,Sadie Halstead Middle School,Newport School District,Pend Oreille,48.178489,-117.053277,284,07:55,,Middle,included
Washington,WA,3236,North Kitsap High School,North Kitsap School District,Kitsap,47.734437,-122.625673,1112,07:55,,High,included
Washington,WA,2476,Poulsbo Middle School,North Kitsap School District,Kitsap,47.732957,-122.622298,720,07:55,,Middle,included
Washington,WA,5085,Kingston High School,North Kitsap School District,Kitsap,47.799311,-122.520887,613,07:55,,High,included
Washington,WA,5546,Choice Academy,North Kitsap School District,Kitsap,47.796486,-122.516373,55,07:55,,Other/Mixed,included
Washington,WA,4262,Orting Middle School,Orting School District,Pierce,47.102273,-122.217041,653,07:55,,Middle,included
Washington,WA,5493,Leona Libby Middle School,Richland School District,Benton,46.273133,-119.374764,807,07:55,,Middle,included
Washington,WA,3926,Enterprise Middle School,Richland School District,Benton,46.286874,-119.355214,746,07:55,,Middle,included
Washington,WA,3833,Hanford High School,Richland School District,Benton,46.270218,-119.293019,1975,07:55,,High,included
Washington,WA,3511,Richland High School,Richland School District,Benton,46.278395,-119.288155,2241,07:55,,High,included
Washington,WA,2785,Chief Joseph Middle School,Richland School District,Benton,46.296245,-119.282062,666,07:55,,Middle,included
Washington,WA,2181,Alki Elementary School,Seattle School District No. 1,King,47.577357,-122.407719,269,07:55,,Elementary,included
Washington,WA,3429,Genesee Hill Elementary,Seattle School District No. 1,King,47.566278,-122.396545,456,07:55,,Elementary,included
Washington,WA,3874,Licton Springs K-8,Seattle School District No. 1,King,47.677697,-122.396360,92,07:55,,Other/Mixed,included
Washington,WA,2138,Adams Elementary School,Seattle School District No. 1,King,47.673499,-122.392119,286,07:55,,Elementary,included
Washington,WA,2183,Lawton Elementary School,Seattle School District No. 1,King,47.656712,-122.390475,311,07:55,,Elementary,included
Washington,WA,2139,Gatewood Elementary School,Seattle School District No. 1,King,47.540251,-122.388498,400,07:55,,Elementary,included
Washington,WA,5565,Magnolia Elementary School,Seattle School District No. 1,King,47.640242,-122.387600,352,07:55,,Elementary,included
Washington,WA,3218,North Beach Elementary School,Seattle School District No. 1,King,47.694871,-122.387098,346,07:55,,Elementary,included
Washington,WA,2733,Lafayette Elementary School,Seattle School District No. 1,King,47.579895,-122.387005,533,07:55,,Elementary,included
Washington,WA,3518,Fairmount Park Elementary School,Seattle School District No. 1,King,47.552573,-122.380191,357,07:55,,Elementary,included
Washington,WA,2730,Arbor Heights Elementary School,Seattle School District No. 1,King,47.509647,-122.378515,504,07:55,,Elementary,included
Washington,WA,3157,Roxhill Elementary School,Seattle School District No. 1,King,47.532838,-122.374927,291,07:55,,Elementary,included
Washington,WA,2645,West Seattle Elementary School,Seattle School District No. 1,King,47.541762,-122.373493,377,07:55,,Elementary,included
Washington,WA,2092,Whittier Elementary School,Seattle School District No. 1,King,47.683604,-122.373270,346,07:55,,Elementary,included
Washington,WA,2090,Frantz Coe Elementary School,Seattle School District No. 1,King,47.640655,-122.365707,467,07:55,,Elementary,included
Washington,WA,2839,David T. Denny International Middle School,Seattle School District No. 1,King,47.530920,-122.365061,724,07:55,,Middle,included
Washington,WA,2977,Viewlands Elementary School,Seattle School District No. 1,King,47.705817,-122.361481,290,07:55,,Elementary,included
Washington,WA,2123,Greenwood Elementary School,Seattle School District No. 1,King,47.687262,-122.359931,342,07:55,,Elementary,included
Washington,WA,3665,Sanislo Elementary School,Seattle School District No. 1,King,47.539839,-122.358968,146,07:55,,Elementary,included
Washington,WA,2209,Broadview-Thomson K-8 School,Seattle School District No. 1,King,47.724680,-122.354337,581,07:55,,Other/Mixed,included
Washington,WA,3717,B F Day Elementary School,Seattle School District No. 1,King,47.654757,-122.349049,395,07:55,,Elementary,included
Washington,WA,5204,Queen Anne Elementary,Seattle School District No. 1,King,47.637963,-122.348704,179,07:55,,Elementary,included
Washington,WA,2269,Highland Park Elementary School,Seattle School District No. 1,King,47.525266,-122.348456,301,07:55,,Elementary,included
Washington,WA,2450,Daniel Bagley Elementary School,Seattle School District No. 1,King,47.686259,-122.342444,337,07:55,,Elementary,included
Washington,WA,5292,Cascadia Elementary,Seattle School District No. 1,King,47.694938,-122.337289,565,07:55,,Elementary,included
Washington,WA,3027,James Baldwin Elementary School,Seattle School District No. 1,King,47.715256,-122.329570,264,07:55,,Elementary,included
Washington,WA,5203,McDonald International School,Seattle School District No. 1,King,47.668276,-122.326595,443,07:55,,Other/Mixed,included
Washington,WA,2199,Concord International School,Seattle School District No. 1,King,47.523611,-122.324691,268,07:55,,Other/Mixed,included
Washington,WA,2081,John Stanford International School,Seattle School District No. 1,King,47.657353,-122.324021,422,07:55,,Other/Mixed,included
Washington,WA,2462,Loyal Heights Elementary School,Seattle School District No. 1,King,47.677159,-122.322485,528,07:55,,Elementary,included
Washington,WA,2256,Olympic View Elementary School,Seattle School District No. 1,King,47.698209,-122.321261,347,07:55,,Elementary,included
Washington,WA,2353,Maple Elementary School,Seattle School District No. 1,King,47.558126,-122.318899,403,07:55,,Elementary,included
Washington,WA,2070,Beacon Hill International School,Seattle School District No. 1,King,47.584875,-122.315164,350,07:55,,Other/Mixed,included
Washington,WA,2080,Stevens Elementary School,Seattle School District No. 1,King,47.631930,-122.308029,155,07:55,,Elementary,included
Washington,WA,3028,Sacajawea Elementary School,Seattle School District No. 1,King,47.698439,-122.307625,220,07:55,,Elementary,included
Washington,WA,2976,Olympic Hills Elementary School,Seattle School District No. 1,King,47.723923,-122.306860,486,07:55,,Elementary,included
Washington,WA,2322,Montlake Elementary School,Seattle School District No. 1,King,47.640633,-122.304284,172,07:55,,Elementary,included
Washington,WA,3478,Kimball Elementary School,Seattle School District No. 1,King,47.574632,-122.302986,420,07:55,,Elementary,included
Washington,WA,2141,Thurgood Marshall Elementary,Seattle School District No. 1,King,47.590959,-122.299846,501,07:55,,Elementary,included
Washington,WA,3026,Wedgwood Elementary School,Seattle School District No. 1,King,47.690550,-122.297115,333,07:55,,Elementary,included
Washington,WA,2372,Bryant Elementary School,Seattle School District No. 1,King,47.671515,-122.292005,476,07:55,,Elementary,included
Washington,WA,2121,Leschi Elementary School,Seattle School District No. 1,King,47.602103,-122.291814,275,07:55,,Elementary,included
Washington,WA,2143,John Muir Elementary School,Seattle School District No. 1,King,47.573404,-122.290905,327,07:55,,Elementary,included
Washington,WA,2069,Madrona K-5 School,Seattle School District No. 1,King,47.612237,-122.290869,227,07:55,,Other/Mixed,included
Washington,WA,2120,Rising Star Elementary School,Seattle School District No. 1,King,47.529109,-122.288869,324,07:55,,Elementary,included
Washington,WA,5487,Cedar Park Elementary School,Seattle School District No. 1,King,47.725810,-122.287533,255,07:55,,Elementary,included
Washington,WA,3581,Wing Luke Elementary School,Seattle School District No. 1,King,47.530739,-122.284906,334,07:55,,Elementary,included
Washington,WA,2201,McGilvra Elementary School,Seattle School District No. 1,King,47.634078,-122.284832,194,07:55,,Elementary,included
Washington,WA,2975,John Rogers Elementary School,Seattle School District No. 1,King,47.706468,-122.284799,248,07:55,,Elementary,included
Washington,WA,3974,Thornton Creek Elementary School,Seattle School District No. 1,King,47.685497,-122.284128,404,07:55,,Elementary,included
Washington,WA,4248,Hawthorne Elementary School,Seattle School District No. 1,King,47.565905,-122.283386,394,07:55,,Elementary,included
Washington,WA,2437,Laurelhurst Elementary School,Seattle School District No. 1,King,47.662198,-122.277847,272,07:55,,Elementary,included
Washington,WA,2089,Martin Luther King Jr. Elementary School,Seattle School District No. 1,King,47.541743,-122.276912,289,07:55,,Elementary,included
Washington,WA,2321,Dunlap Elementary School,Seattle School District No. 1,King,47.525100,-122.274696,261,07:55,,Elementary,included
Washington,WA,3378,Graham Hill Elementary School,Seattle School District No. 1,King,47.545789,-122.268553,266,07:55,,Elementary,included
Washington,WA,3380,Rainier View Elementary School,Seattle School District No. 1,King,47.498863,-122.263172,168,07:55,,Elementary,included
Washington,WA,5205,Sand Point Elementary,Seattle School District No. 1,King,47.673652,-122.262933,173,07:55,,Elementary,included
Washington,WA,2118,Emerson Elementary School,Seattle School District No. 1,King,47.514820,-122.258636,398,07:55,,Elementary,included
Washington,WA,4363,Oakland Bay Junior High School,Shelton School District,Mason,47.232916,-123.120510,547,07:55,,Middle,included
Washington,WA,2959,Sunnyside High School,Sunnyside School District,Yakima,46.322793,-119.997423,2124,07:55,,High,included
Washington,WA,4040,West Valley Mid-Level Campus,West Valley School District (Yakima),Yakima,46.576825,-120.609465,1180,07:55,,Other/Mixed,included
Washington,WA,2472,Wilson Creek Elementary,Wilson Creek School District,Grant,47.426226,-119.120901,61,07:55,,Elementary,included
Washington,WA,2473,Wilson Creek High,Wilson Creek School District,Grant,47.426226,-119.120901,60,07:55,,High,included
Washington,WA,2400,Stanwood Middle School,Stanwood-Camano School District,Snohomish,48.242669,-122.361371,528,07:56,,Middle,included
Washington,WA,5108,Lincoln Academy,Stanwood-Camano School District,Snohomish,48.242473,-122.337068,20,07:56,,Other/Mixed,included
Washington,WA,4512,Port Susan Middle School,Stanwood-Camano School District,Snohomish,48.237491,-122.335469,532,07:56,,Middle,included
Washington,WA,1707,Lincoln Hill High School,Stanwood-Camano School District,Snohomish,48.241105,-122.332364,130,07:56,,High,included
Washington,WA,2581,Stanwood High School,Stanwood-Camano School District,Snohomish,48.241105,-122.332364,1389,07:56,,High,included
Washington,WA,2671,Amboy Middle School,Battle Ground School District,Clark,45.911847,-122.442895,511,07:57,,Middle,included
Washington,WA,2807,Bethel High School,Bethel School District,Pierce,47.054411,-122.378249,1693,07:57,,High,included
Washington,WA,5033,Graham Kapowsin High School,Bethel School District,Pierce,47.057514,-122.286787,2110,07:57,,High,included
Washington,WA,3415,University High School,Central Valley School District,Spokane,47.627039,-117.236544,1411,07:57,,High,included
Washington,WA,3918,Mica Peak High School,Central Valley School District,Spokane,47.658336,-117.201167,109,07:57,,High,included
Washington,WA,3065,Central Valley High School,Central Valley School District,Spokane,47.649076,-117.193511,1384,07:57,,High,included
Washington,WA,5660,Ridgeline High School,Central Valley School District,Spokane,47.661266,-117.133940,1577,07:57,,High,included
Washington,WA,3372,Eastmont Junior High,Eastmont School District,Douglas,47.418139,-120.273274,689,07:57,,Middle,included
Washington,WA,2727,Eastmont Senior High,Eastmont School District,Douglas,47.410957,-120.272957,1558,07:57,,High,included
Washington,WA,5701,Sterling Junior High School,Eastmont School District,Douglas,47.414362,-120.270122,680,07:57,,Middle,included
Washington,WA,2206,Eatonville High School,Eatonville School District,Pierce,46.871294,-122.267505,610,07:57,,High,included
Washington,WA,2558,La Center Elementary,La Center School District,Clark,45.861321,-122.664473,793,07:57,,Elementary,included
Washington,WA,4494,Dry Creek Elementary,Port Angeles School District,Clallam,48.113028,-123.537932,395,07:57,,Elementary,included
Washington,WA,3079,Hamilton Elementary,Port Angeles School District,Clallam,48.127604,-123.473747,339,07:57,,Elementary,included
Washington,WA,2909,Franklin Elementary,Port Angeles School District,Clallam,48.103497,-123.423637,320,07:57,,Elementary,included
